Date,Close,Return,2.0x Leveraged Return,2.0x Leveraged Close,2.0x Adjusted Return,2.0x Adjusted Close,3.0x Leveraged Return,3.0x Leveraged Close,3.0x Adjusted Return,3.0x Adjusted Close
1992-01-03,3201.5,0.00917289703443469,0.01834579406886938,3230.6000976562495,0.01830611152918684,3230.4742087712366,0.02751869110330407,3259.7001953124995,0.02747900856362153,3259.574306427486
1992-01-06,3200.10009765625,-0.0004372645146806242,-0.0008745290293612484,3227.774844088592,-0.0009142115690437881,3227.5208718760805,-0.0013117935440418727,3255.424141640777,-0.0013514760837244123,3255.169069709227
1992-01-07,3204.800048828125,0.0014686887998651699,0.0029373775997303397,3237.256037612591,0.0028976950600478,3236.8732431627172,0.00440606639959551,3269.7677565676922,0.0043663838599129695,3269.382387396494
1992-01-08,3203.89990234375,-0.0002808744603908231,-0.0005617489207816462,3235.437512527168,-0.0006014314604641858,3234.9264857607445,-0.0008426233811724693,3267.0125738050046,-0.0008823059208550089,3266.497791958555
1992-01-09,3209.5,0.0017479003174079022,0.0034958006348158044,3246.7479570373675,0.0034561180951332648,3246.1067737246085,0.005243700952223707,3284.143810749193,0.0052040184125411665,3283.4967066124327
1992-01-10,3199.5,-0.003115750116840621,-0.006231500233681242,3226.515846384385,-0.006271182773363782,3225.7498448447272,-0.009347250350521863,3253.446096363003,-0.009386932890204402,3252.6747433822547
1992-01-13,3185.60009765625,-0.004344398294655383,-0.008688796589310765,3198.4813065029634,-0.008728479128993305,3197.5939546486466,-0.013033194883966148,3211.043299344625,-0.013072877423648687,3210.1529251630204
1992-01-14,3246.199951171875,0.019023057401401422,0.038046114802802844,3320.171093484794,0.0380064322631203,3319.123092690964,0.057069172204204266,3394.29488235008,0.057029489664521725,3393.2263082301392
1992-01-15,3258.5,0.0037890607519985853,0.0075781215039971705,3345.3317534452804,0.0075384389643146305,3344.1440995402627,0.011367182255995756,3432.8784509083466,0.011327499716313217,3431.663078274003
1992-01-16,3249.60009765625,-0.002731288121451625,-0.00546257624290325,3327.0576236842803,-0.00550225878258579,3325.7437532983345,-0.008193864364354875,3404.749910502287,-0.008233546904037414,3403.408319360181
1992-01-17,3265.0,0.004739014611323089,0.009478029222646178,3358.5915730669876,0.009438346682963639,3357.133275820665,0.014217043833969267,3453.155389223601,0.014177361294286728,3451.6596687357314
1992-01-20,3254.0,-0.0033690658499234694,-0.006738131699846939,3335.9609407216667,-0.006777814239529479,3334.3792500998093,-0.010107197549770408,3418.253665534664,-0.010146880089452947,3416.636091967469
1992-01-21,3223.39990234375,-0.009403840705669908,-0.018807681411339816,3273.2192501479003,-0.018847363951022357,3271.5349908224407,-0.028211522117009724,3321.8195266478833,-0.028251204656692265,3320.1120064958545
1992-01-22,3255.800048828125,0.010051544166399085,0.02010308833279817,3339.0210658662386,0.020063405793115628,3337.173124909689,0.030154632499197254,3421.9877737026072,0.030114949959514713,3420.097013431461
1992-01-23,3226.699951171875,-0.008937925308627026,-0.017875850617254052,3279.333224084949,-0.017915533156936593,3277.3858891399314,-0.026813775925881078,3330.231360317441,-0.02685345846556362,3328.2555803330815
1992-01-24,3232.800048828125,0.0018905066317165264,0.003781013263433053,3291.732426500431,0.0037413307237505133,3289.6476736605578,0.005671519895149579,3349.1188337329327,0.005631837355467039,3346.9997744389434
1992-01-27,3240.60009765625,0.00241278418408597,0.00482556836817194,3307.6169063742377,0.0047858858284894,3305.3915518426534,0.0072383525522579095,3373.3609365908983,0.0071986700125753695,3371.093721347294
1992-01-28,3272.10009765625,0.009720421851120209,0.019440843702240418,3371.9197696779474,0.019401161162557877,3369.519986045311,0.029161265553360627,3471.732410670159,0.029121583013678086,3469.265307000399
1992-01-29,3225.0,-0.01439445501376535,-0.0287889100275307,3274.845874808637,-0.028828592567213242,3272.381467220528,-0.04318336504129605,3321.81132265449,-0.04322304758097859,3319.3130875648826
1992-01-30,3244.89990234375,0.006170512354651159,0.012341024709302317,3315.260828668807,0.012301342169619778,3312.636151358331,0.018511537063953476,3383.3031560732693,0.018471854524270935,3380.62695603889
1992-01-31,3223.39990234375,-0.0066257821957684815,-0.013251564391536963,3271.3284363229623,-0.013291246931219502,3268.607086277343,-0.019877346587305444,3316.0520666300768,-0.019917029126987985,3313.2949104879826
1992-02-03,3234.10009765625,0.0033195370219871734,0.006639074043974347,3293.047028033869,0.006599391504291807,3290.17790411339,0.00995861106596152,3349.0753394361236,0.009918928526278981,3346.159245891597
1992-02-04,3272.800048828125,0.011966219351071006,0.02393243870214201,3371.8576741755605,0.02389275616245947,3368.789322507483,0.03589865805321302,3469.302649840989,0.035858975513530476,3466.149088354398
1992-02-05,3257.60009765625,-0.004644326248197661,-0.009288652496395322,3340.53765997284,-0.009328335036077861,3337.3641270411713,-0.013932978744592983,3420.964929762195,-0.013972661284275522,3417.717761182021
1992-02-06,3255.60009765625,-0.0006139489010449362,-0.0012278978020898723,3336.4358211223607,-0.001267580341772412,3333.1337498803978,-0.0018418467031348085,3414.6640367847726,-0.001881529242817348,3411.287225270661
1992-02-07,3225.39990234375,-0.00927638358723526,-0.01855276717447052,3274.5357041405146,-0.01859244971415306,3271.1626282452,-0.02782915076170578,3319.636836504514,-0.02786883330138832,3316.218630246437
1992-02-10,3245.10009765625,0.00610783031840012,0.01221566063680024,3314.53632104538,0.012175978097117702,3310.992232758824,0.01832349095520036,3380.4641720527547,0.01828380841551782,3376.8517363458345
1992-02-11,3251.60009765625,0.0020030198774745323,0.0040060397549490645,3327.814485316711,0.0039663572152665244,3324.1248106909184,0.006009059632423597,3400.777582847891,0.005969377092741057,3397.00943774636
1992-02-12,3276.800048828125,0.007750015504686125,0.01550003100937225,3379.395713032558,0.015460348469689711,3375.516938620942,0.023250046514058376,3479.845819833072,0.023210363974375835,3475.8552632208434
1992-02-13,3246.699951171875,-0.009185820681067991,-0.018371641362135982,3317.3106669719837,-0.018411323901818523,3313.3692029279164,-0.027557462043203973,3383.95010073682,-0.027597144582886514,3379.9315829725506
1992-02-14,3246.0,-0.00021558849983116524,-0.0004311769996623305,3315.880318911651,-0.00047085953934487016,3311.809071431346,-0.0006467654994934957,3381.7614785596556,-0.0006864480391760353,3377.6114355648697
1992-02-18,3224.699951171875,-0.006561937408541274,-0.013123874817082548,3272.3631206978266,-0.013163557356765087,3268.213882764904,-0.019685812225623822,3315.1887571008824,-0.019725494765306363,3310.9863788733965
1992-02-19,3230.300048828125,0.0017366259624294056,0.003473251924858811,3283.7288622056276,0.0034335693851762716,3279.435521896974,0.005209877887288217,3332.4604856986884,0.005170195347605677,3328.104825245434
1992-02-20,3280.60009765625,0.015571324046623092,0.031142648093246184,3385.9928745949333,0.031102965553563643,3381.4356919696693,0.046713972139869275,3488.1329519848327,0.046674289600186734,3483.4417536787187
