Date,Close,Return,Leveraged Return,Leveraged Close,Adjusted Return,Adjusted Close
1979-07-03,1602.800048828125,-0.009639134546840733,-0.019278269093681466,1587.2000732421875,-0.019317951633364007,1587.1358510189964
1979-07-04,1591.4000244140625,-0.007112568047647372,-0.014225136095294744,1564.6219361898557,-0.014264818634977283,1564.4956459551402
1979-07-05,1583.9000244140625,-0.004712831396845973,-0.009425662793691947,1549.8743374197165,-0.009465345333374486,1549.6871543936138
1979-07-06,1586.5999755859375,0.001704622217474805,0.00340924443494961,1555.158237879436,0.00336956189526707,1554.9089211786436
1979-07-09,1586.300048828125,-0.00018903741486675507,-0.00037807482973351014,1554.570271693441,-0.0004177573694160498,1554.2593465180503
1979-07-10,1580.199951171875,-0.003845487908013645,-0.00769097581602729,1542.6141093295319,-0.00773065835570983,1542.2438985139504
1979-07-11,1563.199951171875,-0.010758132214466198,-0.021516264428932397,1509.4228162413956,-0.021555946968614938,1508.9993708249137
1979-07-12,1533.699951171875,-0.01887154613706643,-0.03774309227413286,1452.452531607315,-0.0377827748138154,1451.9851874028468
1979-07-13,1537.4000244140625,0.002412514416108902,0.004825028832217804,1459.460656949748,0.004785346292535264,1458.9334393362012
1979-07-16,1551.5999755859375,0.009236341190567376,0.018472682381134753,1486.4208101133431,0.018432999841452212,1485.825959192175
1979-07-17,1560.9000244140625,0.00599384440220363,0.01198768880440726,1504.2395602173767,0.01194800626472472,1503.578617060894
1979-07-18,1550.800048828125,-0.006470610178719749,-0.012941220357439498,1484.7728645982259,-0.012980902897122037,1484.0608090346375
1979-07-19,1552.4000244140625,0.0010317097856338275,0.002063419571267655,1487.8365739859248,0.0020237370315851154,1487.0641578510051
1979-07-20,1557.5,0.003285219985655674,0.006570439971311348,1497.6123148824208,0.006530757431628808,1496.7758131511996
1979-07-23,1546.0,-0.0073836276083466545,-0.014767255216693309,1475.4966916128894,-0.014806937756375848,1474.6131468506208
1979-07-24,1547.0999755859375,0.0007114977916802268,0.0014229955833604535,1477.5963168883177,0.0013833130436779139,1476.6529984510385
1979-07-25,1556.800048828125,0.006269842541050785,0.01253968508210157,1496.1249093805702,0.012500002542419031,1495.1111646859472
1979-07-26,1570.0,0.008478899510448556,0.016957799020897113,1521.495894904004,0.016918116481214572,1520.4056295224686
1979-07-27,1578.0,0.005095541401273884,0.010191082802547768,1537.0015855527072,0.01015140026286523,1535.839875629665
1979-07-30,1568.0999755859375,-0.006273779730077589,-0.012547559460155178,1517.7159667676317,-0.012587241999837717,1516.5078874421135
1979-07-31,1558.0999755859375,-0.006377144414062896,-0.012754288828125793,1498.3585789684191,-0.012793971367808332,1497.1057289511236
1979-08-01,1558.0999755859375,0.0,0.0,1498.3585789684191,-3.968253968253968e-05,1497.0463199936255
1979-08-02,1560.9000244140625,0.0017970918888385867,0.0035941837776771735,1503.7439550660908,0.003554501237994634,1502.3675729913784
1979-08-03,1557.800048828125,-0.001986018026427505,-0.00397203605285501,1497.7710298623056,-0.00401171859253755,1496.3404970659833
1979-08-07,1555.9000244140625,-0.0012196843975527116,-0.0024393687951054233,1494.1174139498467,-0.002479051334787963,1492.6309921594348
1979-08-08,1565.199951171875,0.005977200727479204,0.011954401454958408,1511.9786933370472,0.011914718915275868,1510.4152708752438
1979-08-09,1566.5,0.0008305960060577267,0.0016611920121154533,1514.4903802649076,0.0016215094724329137,1512.8644235442755
1979-08-10,1575.0,0.005426109160548975,0.01085221832109795,1530.925960516745,0.010812535781415411,1529.2223242562784
1979-08-13,1582.0999755859375,0.004507921006944526,0.009015842013889053,1544.7285471117252,0.008976159474206514,1542.9488677103197
1979-08-14,1584.300048828125,0.0013906031705566146,0.0027812063411132293,1549.024755942251,0.0027415238014306897,1547.1788987555383
1979-08-15,1600.699951171875,0.010351512868967294,0.02070302573793459,1581.0942553332213,0.020663343198252047,1579.1487873296178
1979-08-16,1606.9000244140625,0.0038733513033772926,0.007746702606754585,1593.3425223225358,0.007707020067072045,1591.31931872246
1979-08-17,1619.199951171875,0.007654444315723596,0.015308888631447193,1617.7348255485208,0.015269206091764654,1615.6175013578397
1979-08-20,1640.699951171875,0.01327816245574831,0.02655632491149662,1660.6959171964304,0.02651664237181408,1658.4582528509893
1979-08-21,1657.300048828125,0.010117692539939105,0.02023538507987821,1694.300738581482,0.02019570254019567,1691.951982400901
1979-08-22,1665.199951171875,0.004766730290834076,0.009533460581668152,1710.4532878862397,0.009493778041985612,1708.014998979513
1979-08-23,1662.0,-0.0019216618218268477,-0.0038433236436536955,1703.8794623235415,-0.003883006183336235,1701.3827661772443
1979-08-24,1669.699951171875,0.004632942943366469,0.009265885886732939,1719.6674149861794,0.0092262033470504,1717.0800695491625
1979-08-27,1678.699951171875,0.005390190012093621,0.010780380024187242,1738.2060832349418,0.010740697484504702,1735.5227071328627
1979-08-28,1678.9000244140625,0.00011918344433614614,0.00023836688867229228,1738.620414010874,0.0001986843489897526,1735.8675283320863
1979-08-29,1678.5,-0.0002382657741648586,-0.0004765315483297172,1737.7919065330275,-0.0005162140880122569,1734.9714490590384
1979-08-30,1679.699951171875,0.0007148949489872436,0.0014297898979744872,1740.2765838457701,0.0013901073582919476,1737.383245636802
1979-08-31,1695.300048828125,0.009287431154216819,0.018574862308433637,1772.6019817692966,0.018535179768751096,1769.5859564218965
1979-09-04,1689.4000244140625,-0.003480224293122003,-0.006960448586244006,1760.263876811317,-0.007000131125926546,1757.1986226883453
1979-09-05,1661.800048828125,-0.01633714643487716,-0.03267429286975432,1702.7484993723347,-0.03271397540943686,1699.7136701562222
1979-09-06,1694.4000244140625,0.019617267197053367,0.039234534394106735,1769.5550439354722,0.039194851854424194,1766.3336956529351
1979-09-07,1725.300048828125,0.01823655805526081,0.03647311611052162,1834.0962305168898,0.03643343357083908,1830.6872970174413
1979-09-10,1720.9000244140625,-0.0025502951889737613,-0.005100590377947523,1824.7412569312855,-0.005140272917630063,1821.2770646839333
